filename,fold,target,category,esc10,src_file,take
2-72547-D-14.wav,2,14,chirping_birds,FALSE,72547,D
3-155577-A-14.wav,3,14,chirping_birds,FALSE,155577,A
3-155578-A-14.wav,3,14,chirping_birds,FALSE,155578,A
3-155579-A-14.wav,3,14,chirping_birds,FALSE,155579,A
3-155583-A-14.wav,3,14,chirping_birds,FALSE,155583,A
3-155584-A-14.wav,3,14,chirping_birds,FALSE,155584,A
3-156581-A-14.wav,3,14,chirping_birds,FALSE,156581,A
3-156581-B-14.wav,3,14,chirping_birds,FALSE,156581,B
3-181132-A-14.wav,3,14,chirping_birds,FALSE,181132,A
4-159609-A-14.wav,4,14,chirping_birds,FALSE,159609,A
4-159609-B-14.wav,4,14,chirping_birds,FALSE,159609,B
4-182795-A-14.wav,4,14,chirping_birds,FALSE,182795,A
4-187769-A-14.wav,4,14,chirping_birds,FALSE,187769,A
4-187769-B-14.wav,4,14,chirping_birds,FALSE,187769,B
4-216211-A-14.wav,4,14,chirping_birds,FALSE,216211,A
4-223125-A-14.wav,4,14,chirping_birds,FALSE,223125,A
4-223127-A-14.wav,4,14,chirping_birds,FALSE,223127,A
5-242490-A-14.wav,5,14,chirping_birds,FALSE,242490,A
5-242491-A-14.wav,5,14,chirping_birds,FALSE,242491,A
5-243448-A-14.wav,5,14,chirping_birds,FALSE,243448,A
5-243449-A-14.wav,5,14,chirping_birds,FALSE,243449,A
5-243450-A-14.wav,5,14,chirping_birds,FALSE,243450,A
5-243459-A-14.wav,5,14,chirping_birds,FALSE,243459,A
5-243459-B-14.wav,5,14,chirping_birds,FALSE,243459,B
5-257839-A-14.wav,5,14,chirping_birds,FALSE,257839,A
1-16568-A-3.wav,1,3,cow,FALSE,16568,A
1-202111-A-3.wav,1,3,cow,FALSE,202111,A
1-58277-A-3.wav,1,3,cow,FALSE,58277,A
1-69422-A-3.wav,1,3,cow,FALSE,69422,A
1-69641-A-3.wav,1,3,cow,FALSE,69641,A
1-77160-A-3.wav,1,3,cow,FALSE,77160,A
1-77241-A-3.wav,1,3,cow,FALSE,77241,A
1-81269-A-3.wav,1,3,cow,FALSE,81269,A
2-103423-A-3.wav,2,3,cow,FALSE,103423,A
2-103424-A-3.wav,2,3,cow,FALSE,103424,A
2-103426-A-3.wav,2,3,cow,FALSE,103426,A
2-103427-A-3.wav,2,3,cow,FALSE,103427,A
2-103428-A-3.wav,2,3,cow,FALSE,103428,A
2-104877-A-3.wav,2,3,cow,FALSE,104877,A
2-117795-A-3.wav,2,3,cow,FALSE,117795,A
2-117795-B-3.wav,2,3,cow,FALSE,117795,B
3-124376-A-3.wav,3,3,cow,FALSE,124376,A
3-124376-B-3.wav,3,3,cow,FALSE,124376,B
3-126358-A-3.wav,3,3,cow,FALSE,126358,A
3-126358-B-3.wav,3,3,cow,FALSE,126358,B
3-152039-A-3.wav,3,3,cow,FALSE,152039,A
3-152039-B-3.wav,3,3,cow,FALSE,152039,B
3-160993-A-3.wav,3,3,cow,FALSE,160993,A
3-163727-A-3.wav,3,3,cow,FALSE,163727,A
4-174860-A-3.wav,4,3,cow,FALSE,174860,A
4-174860-B-3.wav,4,3,cow,FALSE,174860,B
4-181955-A-3.wav,4,3,cow,FALSE,181955,A
4-181955-B-3.wav,4,3,cow,FALSE,181955,B
4-181955-C-3.wav,4,3,cow,FALSE,181955,C
4-213915-A-3.wav,4,3,cow,FALSE,213915,A
4-213915-B-3.wav,4,3,cow,FALSE,213915,B
4-213915-C-3.wav,4,3,cow,FALSE,213915,C
5-194899-A-3.wav,5,3,cow,FALSE,194899,A
5-194899-B-3.wav,5,3,cow,FALSE,194899,B
5-194899-C-3.wav,5,3,cow,FALSE,194899,C
5-194899-D-3.wav,5,3,cow,FALSE,194899,D
5-202795-A-3.wav,5,3,cow,FALSE,202795,A
5-242492-A-3.wav,5,3,cow,FALSE,242492,A
5-253085-A-3.wav,5,3,cow,FALSE,253085,A
5-253085-B-3.wav,5,3,cow,FALSE,253085,B
1-57316-A-13.wav,1,13,crickets,FALSE,57316,A
1-57318-A-13.wav,1,13,crickets,FALSE,57318,A
1-59102-A-13.wav,1,13,crickets,FALSE,59102,A
1-65483-A-13.wav,1,13,crickets,FALSE,65483,A
1-7456-A-13.wav,1,13,crickets,FALSE,7456,A
1-80840-A-13.wav,1,13,crickets,FALSE,80840,A
1-80841-A-13.wav,1,13,crickets,FALSE,80841,A
1-9841-A-13.wav,1,13,crickets,FALSE,9841,A
2-106019-A-13.wav,2,13,crickets,FALSE,106019,A
2-110613-A-13.wav,2,13,crickets,FALSE,110613,A
2-125821-A-13.wav,2,13,crickets,FALSE,125821,A
2-125875-A-13.wav,2,13,crickets,FALSE,125875,A
2-80844-A-13.wav,2,13,crickets,FALSE,80844,A
2-83270-A-13.wav,2,13,crickets,FALSE,83270,A
2-85139-A-13.wav,2,13,crickets,FALSE,85139,A
2-96033-A-13.wav,2,13,crickets,FALSE,96033,A
3-129338-A-13.wav,3,13,crickets,FALSE,129338,A
3-129678-A-13.wav,3,13,crickets,FALSE,129678,A
3-134802-A-13.wav,3,13,crickets,FALSE,134802,A
3-146033-A-13.wav,3,13,crickets,FALSE,146033,A
3-155766-A-13.wav,3,13,crickets,FALSE,155766,A
3-162786-A-13.wav,3,13,crickets,FALSE,162786,A
3-163607-A-13.wav,3,13,crickets,FALSE,163607,A
3-163607-B-13.wav,3,13,crickets,FALSE,163607,B
4-163697-A-13.wav,4,13,crickets,FALSE,163697,A
4-171823-A-13.wav,4,13,crickets,FALSE,171823,A
4-172143-A-13.wav,4,13,crickets,FALSE,172143,A
4-181362-A-13.wav,4,13,crickets,FALSE,181362,A
4-194246-A-13.wav,4,13,crickets,FALSE,194246,A
4-195707-A-13.wav,4,13,crickets,FALSE,195707,A
4-195805-A-13.wav,4,13,crickets,FALSE,195805,A
4-202749-A-13.wav,4,13,crickets,FALSE,202749,A
5-204352-A-13.wav,5,13,crickets,FALSE,204352,A
5-204352-B-13.wav,5,13,crickets,FALSE,204352,B
5-210540-A-13.wav,5,13,crickets,FALSE,210540,A
5-215172-A-13.wav,5,13,crickets,FALSE,215172,A
5-215179-A-13.wav,5,13,crickets,FALSE,215179,A
5-216213-A-13.wav,5,13,crickets,FALSE,216213,A
5-216214-A-13.wav,5,13,crickets,FALSE,216214,A
5-216216-A-13.wav,5,13,crickets,FALSE,216216,A
1-103298-A-9.wav,1,9,crow,FALSE,103298,A
1-39835-A-9.wav,1,9,crow,FALSE,39835,A
1-39835-B-9.wav,1,9,crow,FALSE,39835,B
1-56233-A-9.wav,1,9,crow,FALSE,56233,A
1-56234-A-9.wav,1,9,crow,FALSE,56234,A
1-75162-A-9.wav,1,9,crow,FALSE,75162,A
1-96950-A-9.wav,1,9,crow,FALSE,96950,A
1-96950-B-9.wav,1,9,crow,FALSE,96950,B
2-108763-A-9.wav,2,9,crow,FALSE,108763,A
2-108766-A-9.wav,2,9,crow,FALSE,108766,A
2-108767-A-9.wav,2,9,crow,FALSE,108767,A
2-108767-B-9.wav,2,9,crow,FALSE,108767,B
2-108767-C-9.wav,2,9,crow,FALSE,108767,C
2-109231-A-9.wav,2,9,crow,FALSE,109231,A
2-109231-B-9.wav,2,9,crow,FALSE,109231,B
2-109231-C-9.wav,2,9,crow,FALSE,109231,C
3-112397-A-9.wav,3,9,crow,FALSE,112397,A
3-117293-A-9.wav,3,9,crow,FALSE,117293,A
3-121348-A-9.wav,3,9,crow,FALSE,121348,A
3-124925-A-9.wav,3,9,crow,FALSE,124925,A
3-127890-A-9.wav,3,9,crow,FALSE,127890,A
3-127890-B-9.wav,3,9,crow,FALSE,127890,B
3-127890-C-9.wav,3,9,crow,FALSE,127890,C
3-129264-A-9.wav,3,9,crow,FALSE,129264,A
4-136381-A-9.wav,4,9,crow,FALSE,136381,A
4-138344-A-9.wav,4,9,crow,FALSE,138344,A
4-145081-A-9.wav,4,9,crow,FALSE,145081,A
4-156227-A-9.wav,4,9,crow,FALSE,156227,A
4-159426-A-9.wav,4,9,crow,FALSE,159426,A
4-173865-A-9.wav,4,9,crow,FALSE,173865,A
4-173865-B-9.wav,4,9,crow,FALSE,173865,B
4-188287-A-9.wav,4,9,crow,FALSE,188287,A
5-213836-A-9.wav,5,9,crow,FALSE,213836,A
5-213836-B-9.wav,5,9,crow,FALSE,213836,B
5-213836-C-9.wav,5,9,crow,FALSE,213836,C
5-213836-D-9.wav,5,9,crow,FALSE,213836,D
5-214869-A-9.wav,5,9,crow,FALSE,214869,A
5-222041-A-9.wav,5,9,crow,FALSE,222041,A
5-242711-A-9.wav,5,9,crow,FALSE,242711,A
5-261325-A-9.wav,5,9,crow,FALSE,261325,A
1-100032-A-0.wav,1,0,dog,TRUE,100032,A
1-110389-A-0.wav,1,0,dog,TRUE,110389,A
1-30226-A-0.wav,1,0,dog,TRUE,30226,A
1-30344-A-0.wav,1,0,dog,TRUE,30344,A
1-32318-A-0.wav,1,0,dog,TRUE,32318,A
1-59513-A-0.wav,1,0,dog,TRUE,59513,A
1-85362-A-0.wav,1,0,dog,TRUE,85362,A
1-97392-A-0.wav,1,0,dog,TRUE,97392,A
2-114280-A-0.wav,2,0,dog,TRUE,114280,A
2-114587-A-0.wav,2,0,dog,TRUE,114587,A
2-116400-A-0.wav,2,0,dog,TRUE,116400,A
2-117271-A-0.wav,2,0,dog,TRUE,117271,A
2-118072-A-0.wav,2,0,dog,TRUE,118072,A
2-118964-A-0.wav,2,0,dog,TRUE,118964,A
2-122104-A-0.wav,2,0,dog,TRUE,122104,A
2-122104-B-0.wav,2,0,dog,TRUE,122104,B
3-136288-A-0.wav,3,0,dog,TRUE,136288,A
3-144028-A-0.wav,3,0,dog,TRUE,144028,A
3-155312-A-0.wav,3,0,dog,TRUE,155312,A
3-157695-A-0.wav,3,0,dog,TRUE,157695,A
3-163459-A-0.wav,3,0,dog,TRUE,163459,A
3-170015-A-0.wav,3,0,dog,TRUE,170015,A
3-180256-A-0.wav,3,0,dog,TRUE,180256,A
3-180977-A-0.wav,3,0,dog,TRUE,180977,A
4-182395-A-0.wav,4,0,dog,TRUE,182395,A
4-183992-A-0.wav,4,0,dog,TRUE,183992,A
4-184575-A-0.wav,4,0,dog,TRUE,184575,A
4-191687-A-0.wav,4,0,dog,TRUE,191687,A
4-192236-A-0.wav,4,0,dog,TRUE,192236,A
4-194754-A-0.wav,4,0,dog,TRUE,194754,A
4-199261-A-0.wav,4,0,dog,TRUE,199261,A
4-207124-A-0.wav,4,0,dog,TRUE,207124,A
5-203128-A-0.wav,5,0,dog,TRUE,203128,A
5-203128-B-0.wav,5,0,dog,TRUE,203128,B
5-208030-A-0.wav,5,0,dog,TRUE,208030,A
5-212454-A-0.wav,5,0,dog,TRUE,212454,A
5-213855-A-0.wav,5,0,dog,TRUE,213855,A
5-217158-A-0.wav,5,0,dog,TRUE,217158,A
5-231762-A-0.wav,5,0,dog,TRUE,231762,A
5-9032-A-0.wav,5,0,dog,TRUE,9032,A
1-15689-A-4.wav,1,4,frog,FALSE,15689,A
1-15689-B-4.wav,1,4,frog,FALSE,15689,B
1-17970-A-4.wav,1,4,frog,FALSE,17970,A
1-18755-A-4.wav,1,4,frog,FALSE,18755,A
1-18755-B-4.wav,1,4,frog,FALSE,18755,B
1-18757-A-4.wav,1,4,frog,FALSE,18757,A
1-31836-A-4.wav,1,4,frog,FALSE,31836,A
1-31836-B-4.wav,1,4,frog,FALSE,31836,B
2-32515-A-4.wav,2,4,frog,FALSE,32515,A
2-32515-B-4.wav,2,4,frog,FALSE,32515,B
2-32515-C-4.wav,2,4,frog,FALSE,32515,C
2-32515-D-4.wav,2,4,frog,FALSE,32515,D
2-32834-A-4.wav,2,4,frog,FALSE,32834,A
2-52085-A-4.wav,2,4,frog,FALSE,52085,A
2-52085-B-4.wav,2,4,frog,FALSE,52085,B
2-52789-A-4.wav,2,4,frog,FALSE,52789,A
3-102908-A-4.wav,3,4,frog,FALSE,102908,A
3-70962-A-4.wav,3,4,frog,FALSE,70962,A
3-70962-B-4.wav,3,4,frog,FALSE,70962,B
3-70962-C-4.wav,3,4,frog,FALSE,70962,C
3-71964-A-4.wav,3,4,frog,FALSE,71964,A
3-71964-B-4.wav,3,4,frog,FALSE,71964,B
3-71964-C-4.wav,3,4,frog,FALSE,71964,C
3-83527-A-4.wav,3,4,frog,FALSE,83527,A
4-130584-A-4.wav,4,4,frog,FALSE,130584,A
4-154793-A-4.wav,4,4,frog,FALSE,154793,A
4-99193-A-4.wav,4,4,frog,FALSE,99193,A
4-99193-B-4.wav,4,4,frog,FALSE,99193,B
4-99644-A-4.wav,4,4,frog,FALSE,99644,A
4-99644-B-4.wav,4,4,frog,FALSE,99644,B
4-99644-C-4.wav,4,4,frog,FALSE,99644,C
4-99644-D-4.wav,4,4,frog,FALSE,99644,D
5-156026-A-4.wav,5,4,frog,FALSE,156026,A
5-156026-B-4.wav,5,4,frog,FALSE,156026,B
5-156026-C-4.wav,5,4,frog,FALSE,156026,C
5-156026-D-4.wav,5,4,frog,FALSE,156026,D
5-187201-A-4.wav,5,4,frog,FALSE,187201,A
5-187201-B-4.wav,5,4,frog,FALSE,187201,B
5-189795-A-4.wav,5,4,frog,FALSE,189795,A
5-237499-A-4.wav,5,4,frog,FALSE,237499,A
1-18074-A-6.wav,1,6,hen,FALSE,18074,A
1-18074-B-6.wav,1,6,hen,FALSE,18074,B
1-31251-A-6.wav,1,6,hen,FALSE,31251,A
1-31251-B-6.wav,1,6,hen,FALSE,31251,B
1-5996-A-6.wav,1,6,hen,FALSE,5996,A
1-71030-A-6.wav,1,6,hen,FALSE,71030,A
1-72229-A-6.wav,1,6,hen,FALSE,72229,A
1-72229-B-6.wav,1,6,hen,FALSE,72229,B
2-120586-A-6.wav,2,6,hen,FALSE,120586,A
2-120587-A-6.wav,2,6,hen,FALSE,120587,A
2-127109-A-6.wav,2,6,hen,FALSE,127109,A
2-134049-A-6.wav,2,6,hen,FALSE,134049,A
2-157488-A-6.wav,2,6,hen,FALSE,157488,A
2-72268-A-6.wav,2,6,hen,FALSE,72268,A
2-75726-A-6.wav,2,6,hen,FALSE,75726,A
2-76868-A-6.wav,2,6,hen,FALSE,76868,A
3-164216-A-6.wav,3,6,hen,FALSE,164216,A
3-164216-B-6.wav,3,6,hen,FALSE,164216,B
3-164216-C-6.wav,3,6,hen,FALSE,164216,C
3-171281-A-6.wav,3,6,hen,FALSE,171281,A
3-178096-A-6.wav,3,6,hen,FALSE,178096,A
3-187549-A-6.wav,3,6,hen,FALSE,187549,A
3-187549-B-6.wav,3,6,hen,FALSE,187549,B
3-188390-A-6.wav,3,6,hen,FALSE,188390,A
4-197103-A-6.wav,4,6,hen,FALSE,197103,A
4-200330-A-6.wav,4,6,hen,FALSE,200330,A
4-200330-B-6.wav,4,6,hen,FALSE,200330,B
4-204830-A-6.wav,4,6,hen,FALSE,204830,A
4-232495-A-6.wav,4,6,hen,FALSE,232495,A
4-234879-A-6.wav,4,6,hen,FALSE,234879,A
4-244318-A-6.wav,4,6,hen,FALSE,244318,A
4-253649-A-6.wav,4,6,hen,FALSE,253649,A
5-244315-A-6.wav,5,6,hen,FALSE,244315,A
5-244315-B-6.wav,5,6,hen,FALSE,244315,B
5-244315-C-6.wav,5,6,hen,FALSE,244315,C
5-248341-A-6.wav,5,6,hen,FALSE,248341,A
5-248341-B-6.wav,5,6,hen,FALSE,248341,B
5-248341-C-6.wav,5,6,hen,FALSE,248341,C
5-263831-A-6.wav,5,6,hen,FALSE,263831,A
5-263831-B-6.wav,5,6,hen,FALSE,263831,B
1-17585-A-7.wav,1,7,insects,FALSE,17585,A
1-19501-A-7.wav,1,7,insects,FALSE,19501,A
1-46938-A-7.wav,1,7,insects,FALSE,46938,A
1-46938-B-7.wav,1,7,insects,FALSE,46938,B
1-73585-A-7.wav,1,7,insects,FALSE,73585,A
1-75189-A-7.wav,1,7,insects,FALSE,75189,A
1-7973-A-7.wav,1,7,insects,FALSE,7973,A
1-80785-A-7.wav,1,7,insects,FALSE,80785,A
2-160128-A-7.wav,2,7,insects,FALSE,160128,A
2-81970-A-7.wav,2,7,insects,FALSE,81970,A
2-81970-B-7.wav,2,7,insects,FALSE,81970,B
2-81970-C-7.wav,2,7,insects,FALSE,81970,C
2-82077-A-7.wav,2,7,insects,FALSE,82077,A
2-99955-A-7.wav,2,7,insects,FALSE,99955,A
2-99955-B-7.wav,2,7,insects,FALSE,99955,B
2-99955-C-7.wav,2,7,insects,FALSE,99955,C
3-104761-A-7.wav,3,7,insects,FALSE,104761,A
3-104761-B-7.wav,3,7,insects,FALSE,104761,B
3-105235-A-7.wav,3,7,insects,FALSE,105235,A
3-105236-A-7.wav,3,7,insects,FALSE,105236,A
3-110913-A-7.wav,3,7,insects,FALSE,110913,A
3-110913-B-7.wav,3,7,insects,FALSE,110913,B
3-110913-C-7.wav,3,7,insects,FALSE,110913,C
3-110913-D-7.wav,3,7,insects,FALSE,110913,D
4-130891-A-7.wav,4,7,insects,FALSE,130891,A
4-133895-A-7.wav,4,7,insects,FALSE,133895,A
4-143118-A-7.wav,4,7,insects,FALSE,143118,A
4-143118-B-7.wav,4,7,insects,FALSE,143118,B
4-182314-A-7.wav,4,7,insects,FALSE,182314,A
4-182314-B-7.wav,4,7,insects,FALSE,182314,B
4-191246-A-7.wav,4,7,insects,FALSE,191246,A
4-191246-B-7.wav,4,7,insects,FALSE,191246,B
5-194932-A-7.wav,5,7,insects,FALSE,194932,A
5-195517-A-7.wav,5,7,insects,FALSE,195517,A
5-195518-A-7.wav,5,7,insects,FALSE,195518,A
5-197446-A-7.wav,5,7,insects,FALSE,197446,A
5-198278-A-7.wav,5,7,insects,FALSE,198278,A
5-198278-B-7.wav,5,7,insects,FALSE,198278,B
5-198278-C-7.wav,5,7,insects,FALSE,198278,C
5-233787-A-7.wav,5,7,insects,FALSE,233787,A
1-118206-A-31.wav,1,31,mouse_click,FALSE,118206,A
1-18655-A-31.wav,1,31,mouse_click,FALSE,18655,A
1-45645-A-31.wav,1,31,mouse_click,FALSE,45645,A
1-81851-A-31.wav,1,31,mouse_click,FALSE,81851,A
1-85123-A-31.wav,1,31,mouse_click,FALSE,85123,A
1-95563-A-31.wav,1,31,mouse_click,FALSE,95563,A
1-97793-A-31.wav,1,31,mouse_click,FALSE,97793,A
1-99958-A-31.wav,1,31,mouse_click,FALSE,99958,A
2-119139-A-31.wav,2,31,mouse_click,FALSE,119139,A
2-138257-A-31.wav,2,31,mouse_click,FALSE,138257,A
2-146877-A-31.wav,2,31,mouse_click,FALSE,146877,A
2-146877-B-31.wav,2,31,mouse_click,FALSE,146877,B
2-152895-A-31.wav,2,31,mouse_click,FALSE,152895,A
2-152964-A-31.wav,2,31,mouse_click,FALSE,152964,A
2-153388-A-31.wav,2,31,mouse_click,FALSE,153388,A
2-154688-A-31.wav,2,31,mouse_click,FALSE,154688,A
3-155556-A-31.wav,3,31,mouse_click,FALSE,155556,A
3-158056-A-31.wav,3,31,mouse_click,FALSE,158056,A
3-158056-B-31.wav,3,31,mouse_click,FALSE,158056,B
3-167096-A-31.wav,3,31,mouse_click,FALSE,167096,A
3-170312-A-31.wav,3,31,mouse_click,FALSE,170312,A
3-170851-A-31.wav,3,31,mouse_click,FALSE,170851,A
3-172179-A-31.wav,3,31,mouse_click,FALSE,172179,A
3-185313-A-31.wav,3,31,mouse_click,FALSE,185313,A
4-192068-A-31.wav,4,31,mouse_click,FALSE,192068,A
4-195305-A-31.wav,4,31,mouse_click,FALSE,195305,A
4-201300-A-31.wav,4,31,mouse_click,FALSE,201300,A
4-201800-A-31.wav,4,31,mouse_click,FALSE,201800,A
4-202298-A-31.wav,4,31,mouse_click,FALSE,202298,A
4-204612-A-31.wav,4,31,mouse_click,FALSE,204612,A
4-204683-A-31.wav,4,31,mouse_click,FALSE,204683,A
4-210309-A-31.wav,4,31,mouse_click,FALSE,210309,A
5-219318-A-31.wav,5,31,mouse_click,FALSE,219318,A
5-223103-A-31.wav,5,31,mouse_click,FALSE,223103,A
5-223317-A-31.wav,5,31,mouse_click,FALSE,223317,A
5-232802-A-31.wav,5,31,mouse_click,FALSE,232802,A
5-233019-A-31.wav,5,31,mouse_click,FALSE,233019,A
5-237315-A-31.wav,5,31,mouse_click,FALSE,237315,A
5-238926-A-31.wav,5,31,mouse_click,FALSE,238926,A
5-244651-A-31.wav,5,31,mouse_click,FALSE,244651,A
1-208757-A-2.wav,1,2,pig,FALSE,208757,A
1-208757-B-2.wav,1,2,pig,FALSE,208757,B
1-208757-C-2.wav,1,2,pig,FALSE,208757,C
1-208757-D-2.wav,1,2,pig,FALSE,208757,D
1-208757-E-2.wav,1,2,pig,FALSE,208757,E
1-260640-A-2.wav,1,2,pig,FALSE,260640,A
1-260640-B-2.wav,1,2,pig,FALSE,260640,B
1-260640-C-2.wav,1,2,pig,FALSE,260640,C
2-158746-A-2.wav,2,2,pig,FALSE,158746,A
2-158746-B-2.wav,2,2,pig,FALSE,158746,B
2-158746-C-2.wav,2,2,pig,FALSE,158746,C
2-158746-D-2.wav,2,2,pig,FALSE,158746,D
2-166644-A-2.wav,2,2,pig,FALSE,166644,A
2-166644-B-2.wav,2,2,pig,FALSE,166644,B
2-166644-C-2.wav,2,2,pig,FALSE,166644,C
2-37870-A-2.wav,2,2,pig,FALSE,37870,A
3-233151-A-2.wav,3,2,pig,FALSE,233151,A
3-253081-A-2.wav,3,2,pig,FALSE,253081,A
3-253084-A-2.wav,3,2,pig,FALSE,253084,A
3-253084-B-2.wav,3,2,pig,FALSE,253084,B
3-253084-C-2.wav,3,2,pig,FALSE,253084,C
3-253084-D-2.wav,3,2,pig,FALSE,253084,D
3-253084-E-2.wav,3,2,pig,FALSE,253084,E
3-257858-A-2.wav,3,2,pig,FALSE,257858,A
4-132383-A-2.wav,4,2,pig,FALSE,132383,A
4-132383-B-2.wav,4,2,pig,FALSE,132383,B
4-147240-A-2.wav,4,2,pig,FALSE,147240,A
4-147240-B-2.wav,4,2,pig,FALSE,147240,B
4-234644-A-2.wav,4,2,pig,FALSE,234644,A
4-250869-A-2.wav,4,2,pig,FALSE,250869,A
4-250869-B-2.wav,4,2,pig,FALSE,250869,B
4-250869-C-2.wav,4,2,pig,FALSE,250869,C
5-103415-A-2.wav,5,2,pig,FALSE,103415,A
5-103416-A-2.wav,5,2,pig,FALSE,103416,A
5-103418-A-2.wav,5,2,pig,FALSE,103418,A
5-103420-A-2.wav,5,2,pig,FALSE,103420,A
5-103421-A-2.wav,5,2,pig,FALSE,103421,A
5-103422-A-2.wav,5,2,pig,FALSE,103422,A
5-117250-A-2.wav,5,2,pig,FALSE,117250,A
5-127990-A-2.wav,5,2,pig,FALSE,127990,A
1-26806-A-1.wav,1,1,rooster,TRUE,26806,A
1-27724-A-1.wav,1,1,rooster,TRUE,27724,A
1-34119-A-1.wav,1,1,rooster,TRUE,34119,A
1-34119-B-1.wav,1,1,rooster,TRUE,34119,B
1-39923-A-1.wav,1,1,rooster,TRUE,39923,A
1-40730-A-1.wav,1,1,rooster,TRUE,40730,A
1-43382-A-1.wav,1,1,rooster,TRUE,43382,A
1-44831-A-1.wav,1,1,rooster,TRUE,44831,A
2-100786-A-1.wav,2,1,rooster,TRUE,100786,A
2-65750-A-1.wav,2,1,rooster,TRUE,65750,A
2-71162-A-1.wav,2,1,rooster,TRUE,71162,A
2-81270-A-1.wav,2,1,rooster,TRUE,81270,A
2-95035-A-1.wav,2,1,rooster,TRUE,95035,A
2-95258-A-1.wav,2,1,rooster,TRUE,95258,A
2-95258-B-1.wav,2,1,rooster,TRUE,95258,B
2-96460-A-1.wav,2,1,rooster,TRUE,96460,A
3-107219-A-1.wav,3,1,rooster,TRUE,107219,A
3-116135-A-1.wav,3,1,rooster,TRUE,116135,A
3-134049-A-1.wav,3,1,rooster,TRUE,134049,A
3-137152-A-1.wav,3,1,rooster,TRUE,137152,A
3-145382-A-1.wav,3,1,rooster,TRUE,145382,A
3-149189-A-1.wav,3,1,rooster,TRUE,149189,A
3-154957-A-1.wav,3,1,rooster,TRUE,154957,A
3-163288-A-1.wav,3,1,rooster,TRUE,163288,A
4-164021-A-1.wav,4,1,rooster,TRUE,164021,A
4-164064-A-1.wav,4,1,rooster,TRUE,164064,A
4-164064-B-1.wav,4,1,rooster,TRUE,164064,B
4-164064-C-1.wav,4,1,rooster,TRUE,164064,C
4-164859-A-1.wav,4,1,rooster,TRUE,164859,A
